,Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
119,c4fe2d73-ef1c-4e81-9f65-09fb39bd0142,950b30a6-3780-4723-91ca-3fee64272b6a,Fully Paid,482702.0,Long Term,715.0,1640517.0,2 years,Home Mortgage,Home Improvements,17499.0,13.0,300.0,14.0,0.0,135869.0,422928.0,0.0,0.0
120,c0c9b71b-162e-4f8e-a2ee-26de21651243,efb8142e-318b-4c95-ab8a-0debf34bea04,Fully Paid,118998.0,Short Term,686.0,576327.0,10+ years,Home Mortgage,Debt Consolidation,10037.7,11.1,300.0,11.0,0.0,320834.0,518144.0,0.0,0.0
121,b7d12ccc-0cf9-4cf7-8fbc-11a8cf0a6af9,aff2d90d-22f4-4f95-8e37-38469d82c814,Fully Paid,291456.0,Short Term,742.0,1394125.0,4 years,Home Mortgage,Debt Consolidation,15079.92,21.6,300.0,13.0,0.0,480491.0,912054.0,0.0,0.0
122,df0fbf6e-3a49-425f-a05f-980dd7550058,8f14ae35-0cc9-4462-90b1-3ed5e964a1cd,Fully Paid,210408.0,Short Term,724.0,1174162.0,< 1 year,Rent,Debt Consolidation,4808.14,10.8,300.0,11.0,0.0,197505.0,360118.0,0.0,0.0
123,29ecf77f-fd6e-4cab-98bd-c3aeec8ad6c0,a55184ff-cd24-4248-893a-4e0f93d91e47,Fully Paid,215666.0,Short Term,691.0,651909.0,3 years,Rent,Other,2982.62,11.3,36.0,7.0,0.0,79496.0,196262.0,0.0,0.0
124,ab608104-611b-4690-9589-70d038e20f08,1eaddb82-1e09-4fbc-8fad-4be655ad4a54,Fully Paid,428032.0,Short Term,721.0,1219686.0,10+ years,Home Mortgage,Debt Consolidation,10265.7,10.0,300.0,14.0,0.0,397195.0,556116.0,0.0,0.0
125,c3e52bc6-f429-41c1-8db5-d3d7c352d1d4,0211c31e-e5bf-49bb-bf5d-00b92cd8290f,Fully Paid,257708.0,Short Term,743.0,1674071.0,< 1 year,Home Mortgage,Debt Consolidation,16601.06,18.5,27.0,11.0,1.0,154736.0,599192.0,1.0,0.0
126,e240db5b-179b-4aad-aa12-7de7091da2e5,a3e1f05a-f0ee-4ec8-9068-973545a7a08a,Fully Paid,327998.0,Short Term,724.0,1174162.0,7 years,Home Mortgage,Debt Consolidation,6977.75,32.1,18.0,13.0,0.0,360392.0,791824.0,0.0,0.0
127,71e71404-cbd0-4592-9b01-a0d397f4d2e7,c6f59448-504c-44f4-9c9b-756ee6064804,Charged Off,335808.0,Long Term,703.0,1353408.0,8 years,Home Mortgage,Debt Consolidation,14549.06,22.5,41.0,7.0,0.0,123006.0,141020.0,0.0,0.0
128,915c67c0-5851-4f85-b2d9-4601cbf5399f,b5501664-e0c8-4c23-8724-d11616572c27,Fully Paid,387288.0,Long Term,696.0,1292266.0,9 years,Home Mortgage,Debt Consolidation,27783.51,21.2,300.0,13.0,1.0,520239.0,822932.0,1.0,0.0
129,a43212a3-1d81-45d6-82b2-2fa28e96c3d1,727e6c7b-6201-473d-b39c-07e544f1290b,Fully Paid,213400.0,Short Term,750.0,1235000.0,10+ years,Home Mortgage,Other,13070.48,17.7,70.0,7.0,0.0,161576.0,597718.0,0.0,0.0
131,25fd361b-b6ec-4586-838a-6aaefc2a86df,ecdac108-0aae-4894-98a7-eb86e5918fcc,Charged Off,470866.0,Short Term,724.0,1044867.0,2 years,Rent,Debt Consolidation,8228.52,16.5,300.0,7.0,0.0,387695.0,726396.0,0.0,0.0
132,a36816d3-f2a0-4eee-babe-184a896742a2,33322f58-418a-49bb-a379-3731b47f15d9,Charged Off,584188.0,Long Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,8931.14,20.5,49.0,12.0,0.0,90421.0,341044.0,0.0,0.0
133,b54a1688-f15f-47bc-a092-fe7c8e33dcce,48110958-f4e9-4c1d-8bdc-281c0d532df2,Fully Paid,265056.0,Short Term,747.0,1430700.0,8 years,Home Mortgage,Debt Consolidation,15141.67,25.8,300.0,12.0,0.0,261972.0,1248280.0,0.0,0.0
134,d14411f2-14c3-4a10-acfa-3c0ae7cb3237,8a440220-d39a-4c96-9224-5d6555158386,Fully Paid,326876.0,Short Term,724.0,1174162.0,9 years,Rent,Debt Consolidation,22295.74,23.0,27.0,11.0,0.0,12920.0,348150.0,0.0,0.0
135,caef0c64-d5f7-42ca-bbc4-50b724f8c881,9810d897-d2e6-4b5f-807a-bbd86d6f8ab4,Fully Paid,98868.0,Short Term,742.0,645164.0,8 years,Rent,Debt Consolidation,7956.82,27.1,68.0,6.0,1.0,87248.0,281402.0,1.0,0.0
136,6b38dcef-2885-4e10-9ed2-ae6da53c98ab,9b7daf7f-de0c-43ef-8ed4-f4cfa0967ae1,Fully Paid,158356.0,Short Term,724.0,1174162.0,< 1 year,Rent,Debt Consolidation,6742.91,10.4,300.0,4.0,0.0,338257.0,396022.0,0.0,0.0
137,0e303366-b897-4979-87cc-6817de04ad1e,e13c2747-30ef-4f67-a656-50096a36789d,Fully Paid,332112.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Other,26598.1,20.6,37.0,10.0,0.0,246088.0,317680.0,0.0,0.0
138,172f0831-4931-4684-8f1a-6c2a8a39c4b0,885ae5df-c220-49ea-849b-2ca2a6f22187,Fully Paid,532180.0,Long Term,696.0,1340507.0,10+ years,Rent,Other,20442.67,13.2,27.0,7.0,0.0,181298.0,375540.0,0.0,0.0
139,d1cfff3a-2773-4052-98fd-673f39cd2dd6,9d963e16-b567-451e-8105-247b6f19f6a1,Fully Paid,262526.0,Short Term,723.0,1353541.0,5 years,Rent,Debt Consolidation,11279.35,20.0,300.0,9.0,0.0,526452.0,765798.0,0.0,0.0
141,59590636-e3b2-4130-a3e4-7eee4de9a908,a1c5bd6f-a05f-4cd2-b741-5ff76755e5a7,Fully Paid,214830.0,Short Term,724.0,1174162.0,4 years,Rent,Debt Consolidation,25956.28,21.6,75.0,13.0,0.0,197448.0,455422.0,0.0,0.0
142,af82dde9-5bd5-4104-81bf-2c6ecd9ee4eb,8ebed12e-ce00-49db-b982-47c21033c922,Fully Paid,313874.0,Short Term,720.0,1084330.0,10+ years,Rent,Debt Consolidation,4256.0,28.7,300.0,7.0,1.0,197163.0,246554.0,1.0,0.0
143,28270a53-64fb-4ac6-9479-2d4b69933503,652840a3-3df3-403f-aefd-98032f8373f7,Fully Paid,631400.0,Short Term,733.0,1651480.0,10+ years,Rent,Debt Consolidation,23120.72,20.2,6.0,11.0,0.0,505989.0,1044340.0,0.0,0.0
144,7e2870c0-998d-4d35-ab8f-df77d30a0b8a,cdb9037a-a7e4-49e5-ace2-61cb3df0e1e0,Fully Paid,174548.0,Short Term,721.0,1620681.0,6 years,Rent,Take a Trip,30522.74,15.0,27.0,7.0,0.0,40489.0,128832.0,0.0,0.0
145,3f418ee0-fb01-49b7-af27-bb70acb55145,2aae218d-410d-4d57-a6d8-25883ad10742,Charged Off,259512.0,Short Term,719.0,672372.0,10+ years,Rent,Debt Consolidation,13391.39,17.8,18.0,11.0,1.0,215061.0,367840.0,0.0,1.0
146,b455babc-680f-4882-9cfa-073c3a2563f1,92208527-4a83-46bf-9cae-33df6e037aa3,Fully Paid,89320.0,Short Term,726.0,1446375.0,1 year,Rent,Other,7195.87,22.6,18.0,7.0,1.0,49799.0,157542.0,1.0,0.0
147,a63ae7cb-9af4-49d3-a523-3a480ff8cd6f,6f4ede3a-6308-4011-9d1d-56c40d47dac5,Fully Paid,215622.0,Short Term,724.0,1174162.0,1 year,Rent,Debt Consolidation,19669.37,14.3,300.0,11.0,0.0,154736.0,254496.0,0.0,0.0
148,e70df3b2-c845-4c20-bfc5-6d337b64d1e1,42a92d03-83ca-447b-af99-316d9f1d7f10,Fully Paid,64460.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Other,15311.34,26.1,78.0,12.0,0.0,315780.0,679624.0,0.0,0.0
149,454c1106-8e9a-4c19-93bd-8aa384cf2712,b9ad8b32-000d-45a1-8ad8-511d0c408852,Fully Paid,173250.0,Short Term,724.0,1174162.0,< 1 year,Rent,Debt Consolidation,3441.47,14.2,80.0,3.0,0.0,139935.0,240416.0,0.0,0.0
152,ece3b54a-304a-48d1-980e-9421cdd7d29e,75fc6688-6d38-4b76-b145-c80552130679,Fully Paid,328152.0,Short Term,699.0,944680.0,6 years,Rent,Debt Consolidation,18027.77,15.6,71.0,16.0,0.0,301169.0,385308.0,0.0,0.0
153,f2db3f98-322d-4fea-af6f-68b99a6fb762,3c89c4ba-0bb8-4bf2-a432-2aa78ac850c4,Fully Paid,131648.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,20426.71,26.0,6.0,8.0,1.0,76551.0,186604.0,1.0,0.0
154,246903d3-943b-45e8-aa7f-ed1ca7202ede,ae9e627c-25ea-4ef2-becd-7a1fca1e277e,Fully Paid,67408.0,Short Term,739.0,1067154.0,3 years,Rent,Debt Consolidation,2694.58,23.9,76.0,5.0,1.0,46550.0,168432.0,1.0,0.0
156,fa06708d-47fa-4621-8a52-271b78b8deb9,ad5c53a5-258a-4133-95ae-530bc080cb1b,Fully Paid,314270.0,Long Term,724.0,1174162.0,2 years,Rent,Debt Consolidation,19737.58,9.2,300.0,14.0,0.0,93689.0,602712.0,0.0,0.0
158,c8d5eaad-8e21-4c90-a5fe-08e98bdb725f,7e3555de-3fae-41fc-90e4-bba88543082f,Fully Paid,343684.0,Short Term,745.0,1391370.0,10+ years,Home Mortgage,Debt Consolidation,14145.69,18.9,300.0,8.0,2.0,309814.0,525998.0,1.0,1.0
159,03bda251-1fc5-4030-9224-3510716db6e9,efe4f1a6-060c-4a33-a4ea-4d8d3b359dc5,Fully Paid,135190.0,Short Term,708.0,739480.0,10+ years,Own Home,Debt Consolidation,11523.5,13.0,11.0,2.0,0.0,11894.0,18018.0,0.0,0.0
160,e3f3ddd5-6efe-4bef-ade5-21ba4d62ef81,7cb584b2-2426-4c2b-8d17-bc8c6b27e9da,Fully Paid,331870.0,Long Term,724.0,1174162.0,< 1 year,Home Mortgage,Debt Consolidation,8527.77,21.5,300.0,6.0,0.0,188423.0,284086.0,0.0,0.0
161,8dc9cec0-2df4-44a5-8a24-89a388f1160c,fd6a8cd7-404a-400a-813e-b973d09d081b,Fully Paid,172106.0,Short Term,737.0,464512.0,0 years,Rent,Debt Consolidation,8825.5,24.6,300.0,15.0,0.0,275348.0,789140.0,0.0,0.0
162,760f2159-24a4-47fa-ab02-bdc59d999776,f079834f-4751-48a7-a33d-93c3a69fa28d,Fully Paid,226952.0,Short Term,724.0,1174162.0,1 year,Rent,Debt Consolidation,8187.67,9.0,33.0,9.0,1.0,184623.0,447194.0,0.0,1.0
164,58b7ee34-2d86-4050-a527-c57fcef218f0,eeb4cf10-d8a9-4200-9e95-28203f14b3fb,Charged Off,586586.0,Long Term,691.0,1778685.0,10+ years,Home Mortgage,Debt Consolidation,32564.67,19.1,300.0,12.0,0.0,293816.0,588588.0,0.0,0.0
165,f5f30133-8fe9-438b-9e99-01b915865e1e,df8b008d-f36d-412e-9be2-54f998457fa3,Fully Paid,249854.0,Short Term,732.0,1419585.0,5 years,Home Mortgage,Debt Consolidation,11711.6,20.0,25.0,7.0,2.0,127357.0,293766.0,2.0,0.0
166,5debc9bc-62e4-4b47-ba33-3b8e689522e3,6907b779-d757-477d-b87b-86b3c2aa08a7,Charged Off,285428.0,Short Term,747.0,1078478.0,6 years,Home Mortgage,Debt Consolidation,13786.59,15.7,300.0,10.0,0.0,2451.0,566390.0,0.0,0.0
167,61074b6d-d072-4385-82c2-77525d7388b2,7da67758-6bd1-47b0-b8b6-13d221cc4f95,Charged Off,236412.0,Long Term,715.0,965181.0,2 years,Rent,Debt Consolidation,3032.4,28.1,300.0,5.0,0.0,112708.0,176330.0,0.0,0.0
168,aa7ad26a-6510-4651-b9d8-7584acffda23,0d86709c-3956-4f5c-a9e9-fa60dd431612,Fully Paid,231286.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,12737.6,30.7,300.0,14.0,0.0,558752.0,789954.0,0.0,0.0
169,89dcc6db-58f5-4fc9-bd12-4db1c1ebb8e8,473e33b2-fed3-4650-ad73-a08311fb36ea,Charged Off,321794.0,Long Term,724.0,1174162.0,4 years,Home Mortgage,Home Improvements,6214.33,20.8,21.0,10.0,0.0,69141.0,537306.0,0.0,0.0
170,c40aa2fe-af59-483f-af68-65460082c134,1e9b0dad-b032-4b6b-b7ba-6c488aa8358e,Fully Paid,181346.0,Short Term,725.0,489155.0,1 year,Rent,Debt Consolidation,5992.22,18.0,68.0,10.0,0.0,179265.0,328944.0,0.0,0.0
171,fb13b038-c093-40b5-9e3d-b351d6a603c8,840e1087-8daa-4e09-b948-f79db9ed1d6e,Fully Paid,244024.0,Long Term,724.0,1174162.0,0 years,Home Mortgage,Debt Consolidation,16371.35,20.4,55.0,14.0,0.0,113411.0,484572.0,0.0,0.0
172,e70fbdb4-5aff-4717-ba28-a268150c23ea,6134f961-2dd3-4773-806c-33289517dddc,Fully Paid,92642.0,Long Term,689.0,571539.0,2 years,Rent,Home Improvements,5924.96,12.1,10.0,6.0,0.0,26961.0,90464.0,0.0,0.0
173,98180af4-08ca-494c-8901-7b9a6032ca41,a1b7e76b-b32e-4cc2-be6d-10072a121c65,Fully Paid,116886.0,Short Term,724.0,1174162.0,3 years,Home Mortgage,Debt Consolidation,16824.69,12.1,15.0,12.0,0.0,160873.0,227172.0,0.0,0.0
174,c5cfabf1-8fc7-445a-bbab-bf576a37d379,1e1ac951-251d-4395-a382-10e52f69ee3e,Fully Paid,410894.0,Short Term,729.0,1127783.0,6 years,Rent,Debt Consolidation,23965.46,13.8,35.0,13.0,0.0,393509.0,686180.0,0.0,0.0
175,3b04a36f-0514-4805-a92e-364c5bbd4e54,0d034206-2f9d-490b-a090-796c84df795b,Fully Paid,180224.0,Short Term,706.0,1050624.0,3 years,Rent,Other,7529.51,11.7,300.0,8.0,0.0,224542.0,501930.0,0.0,0.0
176,5eddec70-e614-4319-9559-3e1df270301f,9831040e-e3fc-4463-92e0-e44aab6e190e,Fully Paid,109362.0,Short Term,724.0,1174162.0,1 year,Own Home,Debt Consolidation,11098.09,20.5,21.0,4.0,0.0,309092.0,360800.0,0.0,0.0
177,37a5fe1a-d442-40f0-813c-ffbcf26b52f2,629c3c67-ebd3-4b2c-a64e-012ee8f2dffe,Charged Off,135190.0,Short Term,724.0,1174162.0,< 1 year,Rent,Debt Consolidation,12778.64,8.8,300.0,15.0,0.0,147801.0,731324.0,0.0,0.0
178,de2878b3-368a-4178-8e42-b48880156a2d,edd69dbb-2767-473d-af8f-fc7c09597fc5,Fully Paid,325424.0,Short Term,728.0,1779920.0,10+ years,Rent,Debt Consolidation,21062.26,26.5,61.0,5.0,0.0,121980.0,307736.0,0.0,0.0
179,2664d2fc-7a9e-41f4-9c10-3c607b378563,3a47b488-e69f-46d9-9c0d-50e4cbad6859,Fully Paid,184316.0,Short Term,717.0,928587.0,4 years,Rent,Debt Consolidation,18107.38,18.6,67.0,11.0,0.0,117363.0,193028.0,0.0,0.0
180,a68c4dec-edeb-4b8a-89e1-43beef2b8f66,2a0dacaf-5735-440d-9f16-ecb8349c0857,Fully Paid,645744.0,Short Term,737.0,1635881.0,6 years,Home Mortgage,Debt Consolidation,11382.9,16.7,300.0,4.0,0.0,557973.0,882596.0,0.0,0.0
181,3b2589ca-6a19-43b4-933c-c5e3c2383195,45a9b54e-ad67-4456-b837-069f5c9c67e6,Fully Paid,256674.0,Short Term,715.0,1734795.0,8 years,Home Mortgage,Debt Consolidation,18504.48,19.6,4.0,15.0,0.0,84569.0,263912.0,0.0,0.0
183,c99637c7-2d4a-4e15-bbeb-4eb1322d82b8,9b324cfb-905c-4cdc-92fb-fd84d475cc10,Fully Paid,387970.0,Short Term,724.0,1174162.0,1 year,Rent,Debt Consolidation,12942.99,14.4,12.0,7.0,0.0,248121.0,355586.0,0.0,0.0
185,9d08a114-8645-4fe9-b877-2f8a6851d85a,279004a9-c736-49d0-9b7d-a0c56b8d17b8,Fully Paid,193226.0,Short Term,712.0,846108.0,0 years,Home Mortgage,Debt Consolidation,3518.42,17.0,300.0,5.0,0.0,112271.0,261030.0,0.0,0.0
186,b6d514f0-2948-4081-8049-11b7bd634f64,e88b3eb0-85c6-4219-bb5b-83f6c1118d52,Charged Off,352000.0,Long Term,687.0,950000.0,2 years,Home Mortgage,Debt Consolidation,23433.27,15.2,300.0,16.0,0.0,221768.0,503492.0,0.0,0.0
187,a6f80bbd-0817-48c8-a46a-4f710280f843,196bf1b8-159c-4b73-b7f3-e3d04667169a,Fully Paid,365882.0,Short Term,723.0,1356904.0,5 years,Rent,Debt Consolidation,14699.73,24.5,44.0,15.0,0.0,359765.0,729542.0,0.0,0.0
188,d6826aa6-2eae-4458-bd35-e873f4a25743,63028832-add5-4583-816a-7e0f08ac6f7b,Fully Paid,78100.0,Short Term,724.0,1311513.0,9 years,Rent,Debt Consolidation,16601.44,26.0,30.0,11.0,0.0,254771.0,321706.0,0.0,0.0
189,20be1e69-a909-4cfb-bb7f-5dbb96680432,c0725307-7ea9-461e-acdf-393ce71ebd5e,Fully Paid,85932.0,Short Term,690.0,315419.0,7 years,Rent,Debt Consolidation,5283.14,8.7,36.0,10.0,0.0,80180.0,277156.0,0.0,0.0
190,9acb87c7-b7a8-433d-9250-5a75e169bb04,bd464f4f-0907-4d48-9401-3c564c01b063,Fully Paid,532576.0,Short Term,716.0,1154706.0,1 year,Rent,Other,0.0,11.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0
191,14f58e54-c86f-4122-9fba-9eeb1b08f78a,5a07cedc-bbe3-428b-8c18-9002de113e26,Fully Paid,421212.0,Short Term,726.0,1033904.0,2 years,Rent,Debt Consolidation,22573.52,10.2,300.0,11.0,0.0,250344.0,518540.0,0.0,0.0
192,e2f5b2c1-fdc7-44d8-b8f6-56088e12da94,23767fcc-301d-4064-839c-473301b114f5,Charged Off,112002.0,Short Term,714.0,1064019.0,< 1 year,Rent,Other,14541.65,15.5,36.0,7.0,0.0,261896.0,335830.0,0.0,0.0
193,f7466b91-ecb9-4a18-b268-790adbd0eab8,2a74a184-831a-4ff4-8958-6a5b3118397f,Fully Paid,174922.0,Short Term,707.0,1270378.0,10+ years,Rent,Debt Consolidation,20537.67,32.0,40.0,13.0,0.0,156997.0,288552.0,0.0,0.0
194,ddae2746-83ec-4b29-81fe-6528d476d27d,41498022-c2d7-4d49-9956-7bf1739cc5a0,Fully Paid,525096.0,Short Term,724.0,1174162.0,2 years,Rent,Debt Consolidation,4723.97,14.0,300.0,4.0,0.0,197467.0,324324.0,0.0,0.0
195,1a212069-ab5d-41a4-9392-a193e059ce43,41cd53a9-5086-4c22-a7b5-8fcf714498d5,Fully Paid,177650.0,Short Term,747.0,1054823.0,6 years,Rent,Debt Consolidation,14152.34,11.6,300.0,7.0,0.0,43472.0,740322.0,0.0,0.0
196,e85fe266-9bde-4cbb-a1d3-fb581358e04a,8c90e1d6-6cdd-4db5-952d-f17664d763fd,Fully Paid,291896.0,Short Term,734.0,1760958.0,2 years,Rent,Other,13368.59,18.8,300.0,3.0,0.0,0.0,0.0,0.0,0.0
197,1e350468-ffb6-4ed6-b4ba-53485086006e,e17ed1a4-1a75-43fa-bffb-be294a3f77c4,Fully Paid,527846.0,Long Term,704.0,1139658.0,7 years,Home Mortgage,Debt Consolidation,14815.63,21.9,25.0,17.0,0.0,489782.0,624580.0,0.0,0.0
198,f307e6f4-3bcb-4f1f-b1dc-73bf6c411fcc,ed21d7bb-9098-447e-b6e2-0b62244b4d0b,Fully Paid,51986.0,Short Term,711.0,448932.0,3 years,Rent,moving,7444.77,9.1,300.0,9.0,0.0,71649.0,132088.0,0.0,0.0
199,9a3d6ac4-e095-4bdc-b8f7-c28467078169,47d6a8f0-8cec-4ae8-9c91-312e03aa9759,Fully Paid,295944.0,Short Term,708.0,948784.0,7 years,Home Mortgage,Debt Consolidation,16358.62,14.4,300.0,7.0,0.0,220932.0,287122.0,0.0,0.0
200,2df71e78-3158-4e38-9375-5bffb072c9c9,840a9cc2-3c45-4cef-828e-b32e0ec075d4,Fully Paid,92620.0,Short Term,724.0,775200.0,10+ years,Rent,Other,15116.4,12.7,300.0,9.0,0.0,89300.0,180774.0,0.0,0.0
201,3fea8ada-3ae5-42f4-8d13-fcd501a97e85,1eb253f2-33c5-45a2-8a27-826678ca9bc5,Fully Paid,91542.0,Short Term,740.0,386251.0,0 years,Rent,Debt Consolidation,7853.84,16.9,300.0,13.0,1.0,53922.0,315370.0,1.0,0.0
202,19cf034b-a723-480a-87aa-74452ba89498,b6c8c5ad-d3d9-4833-9c14-cde88484d370,Charged Off,311916.0,Short Term,724.0,1174162.0,1 year,Rent,Debt Consolidation,16811.77,27.5,30.0,9.0,0.0,278996.0,716320.0,0.0,0.0
204,946913a6-729f-45ba-a88d-55806c5f9691,87588151-7518-442e-8ffa-6763dc25b7e0,Fully Paid,218636.0,Short Term,697.0,1302868.0,3 years,Home Mortgage,Debt Consolidation,3322.34,15.4,28.0,4.0,0.0,133988.0,290532.0,0.0,0.0
205,8f484493-af15-4971-9dde-f01a871e7df7,261a3644-91fc-440d-9d83-45247a94a506,Fully Paid,224136.0,Short Term,720.0,1064646.0,< 1 year,Home Mortgage,Debt Consolidation,11711.03,21.7,300.0,9.0,0.0,350797.0,476168.0,0.0,0.0
207,657e7097-70f1-44e0-b8f0-5c029aca7b63,d3ffaf63-ffb3-475d-9c86-0117e932cc64,Charged Off,322542.0,Long Term,729.0,1114236.0,5 years,Home Mortgage,Debt Consolidation,21820.55,10.5,300.0,14.0,0.0,196821.0,397738.0,0.0,0.0
208,08b2cde7-2a4e-4e35-8849-8638207b655d,3fecb6cd-d912-461a-8c35-e91ec32db68a,Fully Paid,221188.0,Short Term,729.0,1298973.0,10+ years,Rent,Debt Consolidation,20242.41,17.1,300.0,10.0,1.0,116470.0,199210.0,1.0,0.0
209,d880f387-3679-42d5-8485-17b204994845,56db85e9-b8b8-4ebc-a11d-3d9cf093a4a4,Fully Paid,210496.0,Short Term,748.0,626468.0,10+ years,Own Home,Debt Consolidation,15029.95,24.9,300.0,12.0,0.0,204877.0,552948.0,0.0,0.0
210,fe60e9f1-fb51-49c7-910a-48c445e09e03,3627f8a9-54f5-4cf5-a85d-6119802a4317,Fully Paid,87252.0,Short Term,686.0,1638788.0,10+ years,Home Mortgage,Home Improvements,18436.27,15.3,8.0,13.0,0.0,144343.0,381590.0,0.0,0.0
211,cc2b766b-2c29-4863-8f45-e45a22c5d1aa,5287d40c-14f2-48da-8fbb-c2baedbc1570,Fully Paid,44836.0,Short Term,724.0,1174162.0,5 years,Rent,Debt Consolidation,907.63,16.5,49.0,3.0,0.0,1273.0,47718.0,0.0,0.0
212,50b84307-e21a-43ea-9a16-88237c70f589,5cceb733-6f38-4115-a228-0825bacd2f29,Fully Paid,391754.0,Short Term,708.0,848388.0,0 years,Home Mortgage,Debt Consolidation,27713.97,24.7,300.0,10.0,1.0,88977.0,280742.0,1.0,0.0
213,95f87449-0033-4ebf-9be0-0ce5e8193030,f1d7c9f0-3cf5-4422-b261-fe7b1afd0f31,Fully Paid,233222.0,Short Term,737.0,575472.0,3 years,Rent,Business Loan,13331.73,14.8,300.0,10.0,0.0,223440.0,299794.0,0.0,0.0
214,71534ee1-d9fc-4b16-90b2-5fa87dfbe9da,499d46f4-271d-4176-882e-611cd4835bf6,Fully Paid,204292.0,Short Term,712.0,1917860.0,8 years,Home Mortgage,Debt Consolidation,6824.23,10.3,300.0,8.0,0.0,53846.0,102212.0,0.0,0.0
215,54391218-507d-4331-959c-17ce98260218,7b9ea0ba-ca06-46d3-9927-70cd35665730,Fully Paid,267806.0,Short Term,707.0,971394.0,2 years,Rent,Debt Consolidation,4395.46,12.0,300.0,8.0,0.0,119662.0,303204.0,0.0,0.0
216,4756564b-db06-4aa3-8697-3c4231171809,56e9a210-0bd6-4af9-bc89-6829fde54b44,Fully Paid,154924.0,Short Term,720.0,743280.0,10+ years,Home Mortgage,Debt Consolidation,13626.8,20.6,300.0,10.0,0.0,215669.0,294822.0,0.0,0.0
217,9406fdfe-e396-44fd-a4bb-d96ba756d7cd,f1c23786-bf76-48be-8b27-9da9ee7e5a26,Fully Paid,467082.0,Long Term,724.0,1260574.0,10+ years,Home Mortgage,Debt Consolidation,9391.13,23.6,300.0,6.0,0.0,103550.0,224510.0,0.0,0.0
218,9b6bcfde-fb67-4ad0-ac86-6856cbbdc86d,dc587932-2d4a-4587-bccd-5168f6b79888,Fully Paid,289850.0,Long Term,724.0,1174162.0,2 years,Home Mortgage,Debt Consolidation,20637.42,16.1,300.0,11.0,0.0,351899.0,868780.0,0.0,0.0
219,209d8f16-bda4-4a88-b7c0-ff1fd76b968b,bd6710e4-649d-4003-84b7-16c5705b59c1,Charged Off,220154.0,Short Term,745.0,1521064.0,10+ years,Own Home,Debt Consolidation,15210.64,17.0,300.0,9.0,0.0,91238.0,187000.0,0.0,0.0
220,b26a9775-f02c-4295-8c5d-230b195bdf71,fbcf6e1a-44e6-4037-b3cc-a533d6c122a4,Fully Paid,247346.0,Short Term,695.0,845082.0,3 years,Home Mortgage,Debt Consolidation,7605.7,4.3,300.0,14.0,0.0,124754.0,385220.0,0.0,0.0
221,11a3e12b-0af1-4fea-b575-088210d177bf,2f6f819c-9c94-4fdb-bfb0-05ab636d1456,Fully Paid,449020.0,Short Term,691.0,1027653.0,6 years,Rent,Debt Consolidation,18326.45,17.4,300.0,10.0,0.0,319162.0,392744.0,0.0,0.0
222,eb016cce-7b7e-4c18-8ded-236ec8132f40,83e61f13-a852-4e69-a789-46263ca2b061,Fully Paid,252582.0,Short Term,724.0,1174162.0,< 1 year,Own Home,Debt Consolidation,11410.64,10.2,300.0,9.0,0.0,259027.0,468644.0,0.0,0.0
223,0bd2cbe8-a257-40a9-8cb0-8c12a929bde4,10a1a0ca-083e-46a5-b4b5-a6e45aeb5ac4,Fully Paid,328944.0,Short Term,724.0,1174162.0,2 years,Home Mortgage,Debt Consolidation,36300.26,10.9,300.0,19.0,0.0,274854.0,572374.0,0.0,0.0
225,e864df29-2616-4f4a-baa3-cfb42801d97b,0831aa72-9cd0-4a3e-b829-eaefbce5a11e,Charged Off,191664.0,Short Term,710.0,596809.0,< 1 year,Rent,Other,4774.51,22.7,32.0,14.0,1.0,78204.0,200772.0,1.0,0.0
226,04fdf53e-80c9-41c6-9542-647e263062c2,7e9dd56e-82f2-4f8d-9482-82f448374fda,Fully Paid,89430.0,Short Term,735.0,1448085.0,6 years,Home Mortgage,Debt Consolidation,18101.11,21.0,62.0,14.0,0.0,390051.0,890824.0,0.0,0.0
227,34373908-65a0-40a5-9983-33a44f3c6b7c,aa698c91-6d7a-4057-80b4-cc67e67fb2e0,Fully Paid,239954.0,Short Term,736.0,707484.0,6 years,Rent,Debt Consolidation,8430.87,10.5,300.0,14.0,0.0,197923.0,488642.0,0.0,0.0
228,e13dcca9-74d1-46b3-9596-a2acb0818fe1,05dc6d50-64d8-4a5f-a469-ca5d83c2ed26,Fully Paid,219186.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,6999.03,9.4,300.0,7.0,0.0,233529.0,467808.0,0.0,0.0
229,cdcbd5f5-4dce-4e11-abe8-d4bae7c0224f,3622c60e-28f3-4e33-a785-69adb92ec3a5,Fully Paid,172964.0,Short Term,744.0,1120392.0,6 years,Home Mortgage,Debt Consolidation,20073.69,17.5,21.0,6.0,0.0,256633.0,648802.0,0.0,0.0
